"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.747713917E0,-7.270448408E-1,-1.183694315E1,3.172550694E0,1.227627367E1
1.757737917E0,1.476831257E-1,-9.227563527E0,4.431746246E0,1.023768107E1
1.767761917E0,8.737628835E-1,-7.287812299E0,5.568936719E0,9.213507794E0
1.777785917E0,1.889057037E0,-5.075983695E0,4.148624648E0,6.822406719E0
1.787809917E0,2.496375460E0,-3.407908140E0,7.163458979E-1,4.284726336E0
1.797833917E0,1.590932362E0,-2.047123649E0,-2.738680276E0,3.771226679E0
1.807857917E0,-3.199672419E-1,-1.177109415E0,-4.479741361E0,4.642849155E0
1.817881917E0,-1.148629674E0,-1.035451845E0,-4.431556211E0,4.693634104E0
1.827905917E0,-8.570565113E-1,1.383386904E-1,-2.761532949E0,2.894779384E0
1.837929917E0,-1.260096900E0,4.987908840E-1,-9.582428706E-1,1.659778884E0
1.847953917E0,-1.017390965E0,2.991856527E-1,2.566278630E-1,1.091079416E0
1.857977917E0,-1.028955296E0,-1.214875996E-1,1.313496451E0,1.672955817E0
1.868001917E0,-1.209738340E0,-4.901334965E-1,2.422558748E0,2.751815506E0
1.878025917E0,-1.899101092E0,-3.631758267E-1,2.862999682E0,3.454742945E0
1.888050917E0,-1.850070727E0,-1.851070601E-1,2.413461649E0,3.046608516E0
1.898074917E0,-1.836659261E0,-3.417855424E-1,1.620114938E0,2.472833801E0
1.908098917E0,-1.466674059E0,-4.509729391E-1,6.370939064E-1,1.661444562E0
1.918122917E0,-5.098011911E-1,-2.241711384E-1,-9.084648659E-1,1.065578888E0
1.928146917E0,8.757170230E-1,7.587218392E-1,-2.816996713E0,3.045982537E0
1.938170917E0,1.721957062E0,1.684257140E0,-3.106647896E0,3.931045584E0
1.948194917E0,2.164106846E0,2.394238928E0,-2.177987258E0,3.893503176E0
1.958218917E0,2.231194290E0,2.744462587E0,-9.016814379E-1,3.650114007E0
1.968242917E0,2.012682379E0,2.501635907E0,2.555641083E-1,3.220929304E0
1.978266917E0,1.434698268E0,1.865632507E0,1.267040176E0,2.672888808E0
1.988290917E0,9.495702803E-1,1.176061594E0,2.996369993E0,3.356044953E0
1.998314917E0,-3.455198666E-1,2.414496607E-1,4.287302477E0,4.307974518E0
2.008338917E0,-2.974501699E0,-4.546508378E-1,5.472660559E0,6.245348776E0
2.018362917E0,-2.569939865E0,-1.251367300E0,5.618954971E0,6.304218111E0
2.028386917E0,-6.267001882E-1,-9.614184934E-1,3.421880647E0,3.609202932E0
2.038410917E0,1.016721459E0,-1.321456119E0,-4.076318564E0,4.404127818E0
2.048434917E0,2.670615762E0,-1.858435169E0,-8.348460381E0,8.960064763E0
2.058458917E0,3.038010939E0,-1.908424770E0,-7.619392696E0,8.421801507E0
2.068482917E0,1.190078247E0,-2.460454552E0,-4.663317035E0,5.405242697E0
2.078507917E0,-5.309944242E-1,-1.832775248E0,-1.790690059E0,2.616790224E0
2.088531917E0,-1.086286953E0,-9.037181693E-1,-2.506239420E-1,1.435109137E0
2.098555917E0,-1.962290490E-1,-1.531070030E-1,3.447446720E-1,4.252016967E-1
2.108579917E0,3.744548133E-1,3.537863678E-1,-6.264253691E-2,5.189463254E-1
2.118603917E0,2.035333908E-1,6.731449145E-1,3.475218071E-1,7.844241987E-1
2.128627917E0,-1.515072048E-2,9.004934299E-1,7.599561864E-1,1.178410526E0
2.138651917E0,1.176643977E-1,8.755205566E-1,8.599020588E-1,1.232806841E0
2.148675917E0,3.538679364E-1,5.509556490E-1,1.704153460E-1,6.766210415E-1
2.158699917E0,3.752976894E-1,2.943184304E-1,-4.482001895E-1,6.544884293E-1
2.168723917E0,3.828253949E-1,2.438125205E-1,-7.239765143E-1,8.544833652E-1
2.178747917E0,5.782326177E-1,1.288369650E-1,-8.191914046E-1,1.010953254E0
2.188771917E0,4.058356503E-1,-3.910266995E-2,-9.186496192E-1,1.005061549E0
2.198795917E0,6.565434998E-1,6.809667349E-2,-7.766953030E-1,1.019285101E0
2.208819917E0,7.759682018E-1,1.519363904E-1,-9.191070177E-1,1.212422792E0
2.218843917E0,3.511451805E-1,2.418285602E-1,-7.497042632E-1,8.624618673E-1
2.228867917E0,7.887540159E-1,5.894104475E-1,-2.953107029E-1,1.027981510E0
2.238891917E0,1.076993681E0,7.249003744E-1,-1.066497052E-1,1.302601282E0
2.248916917E0,1.244880399E0,2.768510431E-1,-1.212700832E-1,1.281046502E0
2.258940917E0,1.122392633E0,-1.047142768E-1,-5.906664294E-1,1.272641793E0
2.268964917E0,6.117932966E-1,-1.585525149E-1,-7.377291656E-1,9.714289781E-1
2.278988917E0,8.133821958E-1,1.064088584E0,-7.794689298E-1,1.549660260E0
2.289012917E0,1.057157294E0,5.084750426E-1,-6.534731269E-1,1.342816272E0
2.299036917E0,3.842091385E-1,-4.821801138E-1,-3.762142405E-1,7.222544420E-1
2.309060917E0,6.177314365E-1,-3.328533357E-1,-2.231195167E-1,7.363190813E-1
2.319084917E0,7.967781499E-1,-3.285205489E-1,-5.946691409E-1,1.047097206E0
2.329108917E0,7.706001654E-1,-6.830155993E-1,-9.089449954E-1,1.373504979E0
2.339132917E0,9.286264309E-1,-1.029007629E0,-9.983652949E-1,1.708197006E0
2.349156917E0,8.685910213E-1,-1.396323869E0,-1.047515528E0,1.949733184E0
2.359180917E0,5.769210872E-1,-1.092379752E0,-9.497392648E-1,1.558247777E0
2.369204917E0,6.266575035E-1,-2.184385282E-1,-7.700581285E-1,1.016565069E0
2.379228917E0,5.103508294E-1,1.031323126E0,-7.394155025E-1,1.367779458E0
2.389252917E0,5.831474948E-1,2.197857851E0,-9.844401509E-1,2.477854424E0
2.399276917E0,1.235734476E0,1.427663775E0,-1.339265569E0,2.314928900E0
2.409300917E0,1.199543427E0,3.509001821E-1,-1.581849151E0,2.016006475E0
2.419324917E0,1.330283369E0,1.557440972E-1,-1.465153198E0,1.985090416E0
2.429349917E0,2.655202209E0,-1.068455284E0,-1.123109794E0,3.074584699E0
2.439373917E0,4.536228680E0,-1.670993900E-1,-5.866365284E-1,4.577055305E0
2.449397917E0,3.782493054E0,-1.913805377E-1,-1.202026740E-1,3.789238564E0
2.459421917E0,9.833285952E-1,1.426972049E-1,-1.155333945E0,1.523841902E0
2.469445917E0,-5.686504930E-2,7.742742634E-1,-1.846613853E0,2.003176725E0
2.479469917E0,7.604879907E-1,6.141067475E-1,-1.523405646E0,1.810036973E0
2.489493917E0,2.259733380E0,9.050946039E-1,-1.330752169E0,2.774255310E0
2.499517917E0,2.420606947E-1,1.414234475E0,-1.265784925E0,1.913338446E0
2.509541917E0,-3.070738975E0,3.699364359E0,-1.415547906E0,5.011837027E0
2.519565917E0,5.469859743E-1,1.550810230E-1,-1.870578374E-1,5.985268702E-1
2.529589917E0,1.627961024E0,-1.973698992E0,1.242631413E0,2.844271020E0
2.539613917E0,1.878220392E0,-1.471142501E0,7.100694966E-1,2.489210877E0
2.549637917E0,1.026518176E0,-1.163179008E0,9.186566359E-1,1.802957289E0
2.559661917E0,1.328458745E0,-1.653944589E0,1.606769692E0,2.661211037E0
2.569685917E0,1.089523095E0,-2.109906957E0,1.449359869E0,2.781979865E0
2.579709917E0,4.793722808E-2,2.303159773E-2,6.145581526E-1,6.168550520E-1
2.589734917E0,-6.286633909E-3,1.715300592E0,-3.493192412E-2,1.715667766E0
2.599758917E0,1.139408323E0,1.108602267E0,8.415669447E-1,1.798745461E0
2.609782917E0,1.713195010E0,-3.132874412E0,1.613226918E0,3.918219023E0
2.619805250E0,1.003414658E0,-3.441855905E0,-3.792697030E-1,3.605143347E0
2.629829250E0,-4.272575095E-1,-1.005721677E0,-3.049176782E-1,1.134460163E0
2.639853250E0,3.563056699E0,-7.215898563E0,2.582476003E0,8.451848757E0
2.649877250E0,4.077114370E-1,-5.307264463E0,3.744960362E-1,5.336059593E0
2.659901250E0,-2.291810328E0,5.183150294E0,6.297059494E-1,5.702102344E0
2.669925250E0,-2.057782538E0,5.674905224E0,1.311528132E0,6.177307206E0
2.679949250E0,-2.056031297E0,4.733756104E0,2.188316365E0,5.605750624E0
2.689973250E0,-2.626912795E0,4.349289980E0,2.665991199E0,5.737987734E0
2.699997250E0,7.611934572E-1,-2.466860762E0,8.464388448E-1,2.716850422E0
2.710021250E0,-8.566048139E-1,-4.046111848E0,-1.346065296E0,4.349331521E0
2.720045250E0,-1.312564259E0,-2.741222645E0,-1.214407049E0,3.272905590E0
2.730069250E0,-1.110315501E0,-1.164204025E0,-7.897974515E-1,1.792191825E0
2.740093250E0,-1.030157191E0,-4.192880470E-1,-1.102691317E0,1.566191063E0
2.750117250E0,-1.111956815E0,-1.666169947E-1,-1.195062121E0,1.640848151E0
2.760142250E0,-1.247121929E0,1.193416715E-2,-1.120590813E0,1.676657180E0
2.770166250E0,-1.676756624E0,-5.566467440E-1,-9.112324262E-1,1.987891573E0
2.780190250E0,-1.991041541E0,-3.437414360E-1,-9.275794870E-1,2.223242744E0
2.790214250E0,-1.700134084E0,-2.547462291E-1,-4.799453080E-1,1.784852667E0
2.800238250E0,-1.530350530E0,-3.665906006E-1,-2.244903964E-1,1.589577727E0
2.810262250E0,-1.098870454E0,-3.444378394E-1,-1.903023112E-1,1.167205495E0
2.820286250E0,-6.272056800E-1,-2.361526680E-1,-2.809610327E-1,7.267008666E-1
2.830310250E0,-9.236115664E-2,-8.822571337E-2,-5.180141902E-1,5.335288755E-1
2.840334250E0,1.481479794E-1,1.018076259E-1,-8.075928676E-1,8.273565473E-1
2.850358250E0,2.806730756E-1,1.906221539E-1,-9.383377790E-1,9.977935500E-1
2.860382250E0,1.595272458E-1,3.147304755E-1,-8.925575888E-1,9.597725062E-1
2.870406250E0,-4.032830483E-1,5.462229127E-1,-8.639600265E-1,1.098828292E0
2.880430250E0,-1.002409814E0,7.031902474E-1,-7.483442008E-1,1.435033450E0
2.890454250E0,-1.459084665E0,7.268223542E-1,-5.556504516E-1,1.722192271E0
2.900478250E0,-1.786316488E0,7.912358665E-1,-3.227487624E-1,1.980188768E0
2.910502250E0,-1.906120090E0,7.464941418E-1,-2.235039711E-1,2.059247757E0
2.920527250E0,-1.711182691E0,6.295626926E-1,-8.316845655E-2,1.825215707E0
2.930551250E0,-1.403986352E0,5.422280949E-1,8.174414791E-2,1.507272733E0
2.940575250E0,-9.966637552E-1,3.798205107E-1,3.661632422E-1,1.127686916E0
2.950599250E0,-5.040758899E-1,1.961635602E-1,7.015032526E-1,8.858213468E-1
2.960623250E0,-3.145611987E-1,2.694800431E-1,9.179251492E-1,1.007052541E0
2.970647250E0,-8.491531223E-2,4.061856061E-1,1.011339170E0,1.093162510E0
2.980671250E0,4.666502014E-1,3.691177672E-1,9.541685307E-1,1.124476732E0
2.990695250E0,4.440863809E-1,4.106721747E-1,8.902350748E-1,1.076281951E0
3.000719250E0,1.928283083E-1,5.348225963E-1,7.369970942E-1,9.307968000E-1
3.010743250E0,-2.451728752E-1,6.572527671E-1,3.491477716E-1,7.835783975E-1
3.020767250E0,-5.225218087E-1,7.344284123E-1,-1.790113378E-1,9.189446079E-1
3.030791250E0,-6.737726131E-1,7.982659739E-1,-6.422381406E-1,1.226241383E0
3.040815250E0,-7.602526402E-1,8.055071658E-1,-1.042171465E0,1.520837675E0
3.050839250E0,-7.226638144E-1,7.737526917E-1,-1.174169947E0,1.581015901E0
3.060863250E0,-6.472379485E-1,7.262972742E-1,-1.097063810E0,1.466278860E0
3.070887250E0,-5.810112146E-1,6.058183193E-1,-9.490978253E-1,1.267034549E0
3.080911250E0,-4.991601357E-1,4.791576880E-1,-8.270792985E-1,1.078338118E0
3.090936250E0,-3.738420251E-1,3.856227028E-1,-8.371669149E-1,9.946412279E-1
3.100960250E0,-1.231359297E-1,3.613596815E-1,-8.971475800E-1,9.749959266E-1
3.110984250E0,1.361009610E-1,3.750947911E-1,-1.034229631E0,1.108535296E0
3.121008250E0,3.676968938E-1,4.021919578E-1,-1.187073582E0,1.306178803E0
3.131032250E0,4.671454605E-1,4.694764531E-1,-1.262747151E0,1.425890384E0
3.141056250E0,4.776520300E-1,5.358481979E-1,-1.228491822E0,1.422841140E0
3.151080250E0,4.701287100E-1,5.537710834E-1,-1.084389532E0,1.305214187E0
3.161104250E0,4.373372322E-1,5.477279860E-1,-8.892656795E-1,1.132282319E0
3.171128250E0,4.117290589E-1,5.050322020E-1,-7.726124847E-1,1.010696985E0
